"No.","Time","Source","Destination","Protocol","Length","Info"
"179423","54257.266229","128.3.12.44","16.50.57.129","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"179424","54257.371976","16.50.57.129","128.3.12.44","FTP","70","Request: USER anonymous"
"179457","54272.827835","16.50.57.129","128.3.12.44","TCP","62","2111  >  21 [SYN] Seq=663164070 Win=8192 Len=0 MSS=1380 SACK_PERM=1"
"179475","54278.107170","20.105.218.163","131.243.2.12","TCP","62","4971  >  21 [SYN] Seq=869571990 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"179476","54278.107489","131.243.2.12","20.105.218.163","TCP","62","21  >  4971 [SYN, ACK] Seq=4280226865 Ack=869571991 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"179528","54465.811743","47.66.137.127","131.243.1.10","TCP","62","4349  >  21 [SYN] Seq=4051756288 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"179529","54465.812271","131.243.1.10","47.66.137.127","TCP","58","21  >  4349 [SYN, ACK] Seq=1648934989 Ack=4051756289 Win=17520 Len=0 MSS=1460"
"179531","54465.833760","131.243.1.10","47.66.137.127","FTP","60","Response: 220-"
"179563","54465.901138","47.66.137.127","131.243.1.10","FTP","70","Request: USER anonymous"
"179587","54582.247987","149.167.44.137","203.174.5.11","TCP","62","12125  >  21 [SYN] Seq=5383867 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"179588","54582.248784","203.174.5.11","149.167.44.137","TCP","58","21  >  12125 [SYN, ACK] Seq=68160000 Ack=5383868 Win=32768 Len=0 MSS=1460"
"179591","54586.991070","203.174.5.11","149.167.44.137","FTP","135","Response: 220 <domain> FTP server (Version 1.7.212.5 Wed May 30 12:19:42 GMT 2001) ready."
"179592","54587.167349","149.167.44.137","203.174.5.11","FTP","70","Request: USER anonymous"
"179608","54590.520440","20.105.218.163","131.243.2.12","TCP","62","1937  >  21 [SYN] Seq=948854901 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"179609","54590.520683","131.243.2.12","20.105.218.163","TCP","62","21  >  1937 [SYN, ACK] Seq=26548653 Ack=948854902 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"179716","54722.462916","82.143.24.12","131.243.2.12","TCP","62","4953  >  21 [SYN] Seq=2337757441 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"179989","55031.162464","122.182.124.120","131.243.1.10","TCP","74","33011  >  21 [SYN] Seq=3670385328 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=1827952 TSecr=0 WS=1"
"179990","55031.163143","131.243.1.10","122.182.124.120","TCP","58","21  >  33011 [SYN, ACK] Seq=695629222 Ack=3670385329 Win=16944 Len=0 MSS=1460"
"179994","55031.377682","131.243.1.10","122.182.124.120","FTP","60","Response: 220-"
"180025","55031.736223","122.182.124.120","131.243.1.10","FTP","70","Request: USER anonymous"
"180222","55295.357765","82.143.24.12","131.243.2.12","TCP","62","1161  >  21 [SYN] Seq=2569290093 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"180325","55639.598205","120.120.14.13","131.243.1.10","TCP","74","1453  >  21 [SYN] Seq=533451353 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=659980 TSecr=0 WS=1"
"180326","55639.598730","131.243.1.10","120.120.14.13","TCP","58","21  >  1453 [SYN, ACK] Seq=1402212096 Ack=533451354 Win=17520 Len=0 MSS=1460"
"180328","55639.885880","131.243.1.10","120.120.14.13","FTP","60","Response: 220-"
"180358","55640.329794","120.120.14.13","131.243.1.10","FTP","70","Request: USER anonymous"
"180390","55679.724603","60.36.91.126","131.243.2.12","TCP","62","1710  >  21 [SYN] Seq=1072373672 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"180391","55679.724918","131.243.2.12","60.36.91.126","TCP","62","21  >  1710 [SYN, ACK] Seq=177569179 Ack=1072373673 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"180417","55737.461979","84.68.192.198","131.243.1.10","TCP","74","2003  >  21 [SYN] Seq=1357913320 Win=57344 Len=0 MSS=1380 WS=1 TSval=1164087354 TSecr=0"
"180418","55737.462711","131.243.1.10","84.68.192.198","TCP","58","21  >  2003 [SYN, ACK] Seq=1453651800 Ack=1357913321 Win=16560 Len=0 MSS=1460"
"180509","55811.215825","242.140.131.0","131.243.1.10","TCP","62","2278  >  21 [SYN] Seq=1960300528 Win=64240 Len=0 MSS=1452 SACK_PERM=1"
"180510","55811.216460","131.243.1.10","242.140.131.0","TCP","58","21  >  2278 [SYN, ACK] Seq=1389572975 Ack=1960300529 Win=17424 Len=0 MSS=1460"
"180512","55811.325158","131.243.1.10","242.140.131.0","FTP","60","Response: 220-"
"180542","55811.502327","242.140.131.0","131.243.1.10","FTP","70","Request: USER anonymous"
"180572","55836.647694","70.1.60.109","131.243.2.12","TCP","78","1266  >  21 [SYN] Seq=600538799 Win=44620 Len=0 MSS=1460 WS=8 TSval=0 TSecr=0 SACK_PERM=1"
"180573","55836.648005","131.243.2.12","70.1.60.109","TCP","78","21  >  1266 [SYN, ACK] Seq=198196728 Ack=600538800 Win=65535 Len=0 TSval=258979849 TSecr=0 WS=2 SACK_PERM=1 MSS=1460"
"180575","55837.240816","131.243.2.12","70.1.60.109","FTP","149","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"180576","55837.417006","70.1.60.109","131.243.2.12","FTP","82","Request: USER anonymous"
"180617","55854.938518","53.4.213.165","131.243.1.10","TCP","74","1028  >  21 [SYN] Seq=1230163744 Win=57344 Len=0 MSS=1460 WS=1 TSval=3125978 TSecr=0"
"180618","55854.939174","131.243.1.10","53.4.213.165","TCP","58","21  >  1028 [SYN, ACK] Seq=3947439594 Ack=1230163745 Win=17520 Len=0 MSS=1460"
"180620","55855.047145","131.243.1.10","53.4.213.165","FTP","60","Response: 220-"
"180650","55855.168516","53.4.213.165","131.243.1.10","FTP","70","Request: USER anonymous"
"180760","55897.873091","70.1.60.109","131.243.2.12","TCP","78","1032  >  21 [SYN] Seq=616232107 Win=44620 Len=0 MSS=1460 WS=8 TSval=0 TSecr=0 SACK_PERM=1"
"180761","55897.873366","131.243.2.12","70.1.60.109","TCP","78","21  >  1032 [SYN, ACK] Seq=206041706 Ack=616232108 Win=65535 Len=0 TSval=258985971 TSecr=0 WS=2 SACK_PERM=1 MSS=1460"
"180841","55918.607622","90.227.190.180","131.243.2.12","TCP","62","1874  >  21 [SYN] Seq=4042887565 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"180842","55918.607862","131.243.2.12","90.227.190.180","TCP","62","21  >  1874 [SYN, ACK] Seq=208789425 Ack=4042887566 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"180847","55919.188355","131.243.2.12","90.227.190.180","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"180848","55919.362275","90.227.190.180","131.243.2.12","FTP","70","Request: USER anonymous"
"181487","56040.990127","92.0.137.12","131.243.1.10","TCP","74","58088  >  21 [SYN] Seq=950686912 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3338238801 TSecr=0 WS=1"
"181488","56040.990858","131.243.1.10","92.0.137.12","TCP","58","21  >  58088 [SYN, ACK] Seq=616848128 Ack=950686913 Win=17520 Len=0 MSS=1460"
"181490","56041.161659","131.243.1.10","92.0.137.12","FTP","60","Response: 220-"
"181522","56041.347246","92.0.137.12","131.243.1.10","FTP","70","Request: USER anonymous"
"181637","56056.659530","154.125.41.198","131.243.1.10","TCP","74","3637  >  21 [SYN] Seq=967317404 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3151532622 TSecr=0 WS=1"
"181638","56056.660128","131.243.1.10","154.125.41.198","TCP","58","21  >  3637 [SYN, ACK] Seq=1429694438 Ack=967317405 Win=17520 Len=0 MSS=1460"
"181640","56056.854240","131.243.1.10","154.125.41.198","FTP","60","Response: 220-"
"181672","56057.061622","154.125.41.198","131.243.1.10","FTP","70","Request: USER anonymous"
"182122","56142.525376","45.20.44.38","128.3.28.48","TCP","74","46149  >  21 [SYN] Seq=1075986587 Win=5840 Len=0 MSS=1460 TSval=56151657 TSecr=0 WS=1"
"182123","56142.526148","128.3.28.48","45.20.44.38","TCP","74","21  >  46149 [SYN, ACK] Seq=2955700336 Ack=1075986588 Win=5792 Len=0 MSS=1460 TSval=2213207108 TSecr=56151657 WS=1"
"182355","56181.297673","45.20.44.38","128.3.28.48","TCP","74","46160  >  21 [SYN] Seq=1118763655 Win=5840 Len=0 MSS=1460 TSval=56171250 TSecr=0 WS=1"
"182752","56244.388217","166.51.184.94","131.243.1.10","TCP","62","3247  >  21 [SYN] Seq=1182927877 Win=16384 Len=0 MSS=1414 SACK_PERM=1"
"182753","56244.388923","131.243.1.10","166.51.184.94","TCP","58","21  >  3247 [SYN, ACK] Seq=1950206318 Ack=1182927878 Win=16968 Len=0 MSS=1460"
"182756","56244.541160","131.243.1.10","166.51.184.94","FTP","60","Response: 220-"
"182787","56244.893461","166.51.184.94","131.243.1.10","FTP","70","Request: USER anonymous"
"182820","56246.172451","166.51.184.94","131.243.1.10","TCP","62","3251  >  21 [SYN] Seq=1183601691 Win=16384 Len=0 MSS=1414 SACK_PERM=1"
"184000","56440.247672","154.195.234.248","131.243.1.10","TCP","58","47915  >  21 [SYN] Seq=3813457281 Win=8760 Len=0 MSS=1460"
"184001","56440.248382","131.243.1.10","154.195.234.248","TCP","58","21  >  47915 [SYN, ACK] Seq=469650668 Ack=3813457282 Win=17520 Len=0 MSS=1460"
"184003","56440.308752","131.243.1.10","154.195.234.248","FTP","60","Response: 220-"
"184033","56440.381208","154.195.234.248","131.243.1.10","FTP","64","Request: USER ftp"
"184538","56679.640143","92.222.78.98","128.3.12.44","TCP","74","10930  >  21 [SYN] Seq=1625841999 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=22166963 TSecr=0 WS=1"
"184539","56679.640978","128.3.12.44","92.222.78.98","TCP","54","21  >  10930 [SYN, ACK] Seq=1830912000 Ack=1625842000 Win=4096 Len=0"
"184635","56696.833482","92.222.78.98","131.243.1.10","TCP","74","11164  >  21 [SYN] Seq=1632334028 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=22168683 TSecr=0 WS=1"
"184636","56696.833966","131.243.1.10","92.222.78.98","TCP","58","21  >  11164 [SYN, ACK] Seq=1246817315 Ack=1632334029 Win=17520 Len=0 MSS=1460"
"184712","56760.500724","80.174.251.180","131.243.1.10","TCP","62","1308  >  21 [SYN] Seq=4257127671 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"184713","56760.501255","131.243.1.10","80.174.251.180","TCP","58","21  >  1308 [SYN, ACK] Seq=382541122 Ack=4257127672 Win=17520 Len=0 MSS=1460"
"184715","56760.533066","131.243.1.10","80.174.251.180","FTP","60","Response: 220-"
"184745","56760.573819","80.174.251.180","131.243.1.10","FTP","70","Request: USER anonymous"
"184758","56770.154447","80.174.251.180","131.243.1.10","TCP","62","1310  >  21 [SYN] Seq=4259627315 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"184815","56781.746400","80.174.251.180","131.243.1.10","TCP","62","1312  >  21 [SYN] Seq=4262613907 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"184879","56791.145710","80.174.251.180","131.243.1.10","TCP","62","1314  >  21 [SYN] Seq=4265164540 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"184955","56838.865079","80.174.251.180","131.243.1.10","TCP","62","1317  >  21 [SYN] Seq=4277599161 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"185007","56859.344685","80.174.251.180","131.243.1.10","TCP","62","1319  >  21 [SYN] Seq=4282990453 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"185054","56867.850973","52.23.39.95","131.243.2.12","TCP","62","1093  >  21 [SYN] Seq=795317123 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"185055","56867.851250","131.243.2.12","52.23.39.95","TCP","62","21  >  1093 [SYN, ACK] Seq=336231343 Ack=795317124 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"185149","56952.753501","156.32.138.207","128.3.12.44","TCP","78","30008  >  21 [SYN] Seq=2112764644 Win=16384 Len=0 MSS=1460 SACK_PERM=1 WS=1 TSval=199388905 TSecr=0"
"185150","56952.754314","128.3.12.44","156.32.138.207","TCP","54","21  >  30008 [SYN, ACK] Seq=1866368000 Ack=2112764645 Win=4096 Len=0"
"185153","56953.029960","128.3.12.44","156.32.138.207","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"185154","56953.215554","156.32.138.207","128.3.12.44","FTP","70","Request: USER anonymous"
"185206","56958.056726","156.32.138.207","128.3.12.44","TCP","78","38079  >  21 [SYN] Seq=994016855 Win=16384 Len=0 MSS=1460 SACK_PERM=1 WS=1 TSval=199388916 TSecr=0"
"185207","56958.057571","128.3.12.44","156.32.138.207","TCP","54","21  >  38079 [SYN, ACK] Seq=1867328000 Ack=994016856 Win=4096 Len=0"
"185366","57068.570876","230.101.18.175","128.3.12.44","TCP","74","4435  >  21 [SYN] Seq=104039454 Win=57344 Len=0 MSS=1460 WS=1 TSval=259640354 TSecr=0"
"185367","57068.571704","128.3.12.44","230.101.18.175","TCP","54","21  >  4435 [SYN, ACK] Seq=1883136000 Ack=104039455 Win=4096 Len=0"
"185369","57068.993514","128.3.12.44","230.101.18.175","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"185372","57069.322374","230.101.18.175","128.3.12.44","FTP","70","Request: USER anonymous"
"185469","57126.425203","20.105.218.163","131.243.2.12","TCP","66","3068  >  21 [SYN] Seq=3631203922 Win=60352 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"185470","57126.425506","131.243.2.12","20.105.218.163","TCP","66","21  >  3068 [SYN, ACK] Seq=370087002 Ack=3631203923 Win=65535 Len=0 WS=2 SACK_PERM=1 MSS=1460"
"185638","57178.732097","114.207.221.113","131.243.1.10","TCP","62","57324  >  21 [SYN] Seq=853032405 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"185639","57178.732674","131.243.1.10","114.207.221.113","TCP","58","21  >  57324 [SYN, ACK] Seq=2676625732 Ack=853032406 Win=17520 Len=0 MSS=1460"
"185641","57178.942388","131.243.1.10","114.207.221.113","FTP","60","Response: 220-"
"185671","57179.164251","114.207.221.113","131.243.1.10","FTP","64","Request: USER ftp"
"186171","57443.142748","227.140.142.57","242.70.74.100","TCP","74","50215  >  21 [SYN] Seq=1909714758 Win=32768 Len=0 MSS=1460 WS=1 TSval=1821507081 TSecr=0"
"186172","57443.143827","242.70.74.100","227.140.142.57","TCP","74","21  >  50215 [SYN, ACK] Seq=4014527500 Ack=1909714759 Win=10136 Len=0 TSval=650875913 TSecr=1821507081 WS=1 MSS=1460"
"186174","57444.205488","242.70.74.100","227.140.142.57","FTP","110","Response: 220 <domain> FTP server (SunOS 5.6) ready."
"186175","57444.319249","227.140.142.57","242.70.74.100","FTP","82","Request: USER anonymous"
"186235","57535.410456","136.67.138.179","131.243.1.10","TCP","58","1461  >  21 [SYN] Seq=927808000 Win=32768 Len=0 MSS=1460"
"186236","57535.411077","131.243.1.10","136.67.138.179","TCP","58","21  >  1461 [SYN, ACK] Seq=4286851581 Ack=927808001 Win=17520 Len=0 MSS=1460"
"186238","57535.578717","131.243.1.10","136.67.138.179","FTP","60","Response: 220-"
"186267","57535.774413","136.67.138.179","131.243.1.10","FTP","64","Request: USER ftp"
"186295","57551.622324","5.20.102.84","131.243.2.12","TCP","62","1668  >  21 [SYN] Seq=889585564 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"186296","57551.622658","131.243.2.12","5.20.102.84","TCP","62","21  >  1668 [SYN, ACK] Seq=427942132 Ack=889585565 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"186298","57552.215537","131.243.2.12","5.20.102.84","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"186299","57552.404817","5.20.102.84","131.243.2.12","FTP","70","Request: USER anonymous"
"186343","57576.734590","128.150.176.248","131.243.1.10","TCP","74","43106  >  21 [SYN] Seq=2564444798 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=73262610 TSecr=0 WS=1"
"186344","57576.735140","131.243.1.10","128.150.176.248","TCP","58","21  >  43106 [SYN, ACK] Seq=1845836131 Ack=2564444799 Win=17520 Len=0 MSS=1460"
"186346","57576.913318","131.243.1.10","128.150.176.248","FTP","60","Response: 220-"
"186376","57577.100448","128.150.176.248","131.243.1.10","FTP","70","Request: USER anonymous"
"186551","57623.045836","114.207.221.113","128.3.12.44","TCP","62","58359  >  21 [SYN] Seq=1605134590 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"186552","57623.046675","128.3.12.44","114.207.221.113","TCP","54","21  >  58359 [SYN, ACK] Seq=1956160000 Ack=1605134591 Win=4096 Len=0"
"186555","57623.344607","128.3.12.44","114.207.221.113","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"186557","57623.548269","114.207.221.113","128.3.12.44","FTP","64","Request: USER ftp"
"186620","57647.223942","96.88.100.70","128.3.12.44","TCP","74","36961  >  21 [SYN] Seq=4249129562 Win=5840 Len=0 MSS=1380 SACK_PERM=1 TSval=1782443621 TSecr=0"
"186621","57647.224782","128.3.12.44","96.88.100.70","TCP","54","21  >  36961 [SYN, ACK] Seq=1959424000 Ack=4249129563 Win=4096 Len=0"
"186625","57647.489939","128.3.12.44","96.88.100.70","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"186627","57647.669706","96.88.100.70","128.3.12.44","FTP","70","Request: USER anonymous"
"187086","57823.806986","149.79.61.207","131.243.1.10","TCP","62","55529  >  21 [SYN] Seq=682130007 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"187087","57823.807632","131.243.1.10","149.79.61.207","TCP","58","21  >  55529 [SYN, ACK] Seq=1599918520 Ack=682130008 Win=17520 Len=0 MSS=1460"
"187089","57823.987122","131.243.1.10","149.79.61.207","FTP","60","Response: 220-"
"187121","57824.305157","149.79.61.207","131.243.1.10","FTP","70","Request: USER anonymous"
"187213","57876.961334","114.95.13.30","131.243.1.10","TCP","74","33085  >  21 [SYN, ECN, CWR] Seq=2880788739 Win=5840 Len=0 MSS=1460 TSval=415275060 TSecr=0 WS=1"
"187214","57876.961831","131.243.1.10","114.95.13.30","TCP","58","21  >  33085 [SYN, ACK] Seq=4116426738 Ack=2880788740 Win=17520 Len=0 MSS=1460"
"187218","57877.173732","131.243.1.10","114.95.13.30","FTP","60","Response: 220-"
"187248","57877.421557","114.95.13.30","131.243.1.10","FTP","64","Request: USER ftp"
"187373","57879.806587","51.41.97.97","131.243.1.10","TCP","62","1633  >  21 [SYN] Seq=3325240760 Win=16384 Len=0 MSS=1380 SACK_PERM=1"
"187374","57879.807088","131.243.1.10","51.41.97.97","TCP","58","21  >  1633 [SYN, ACK] Seq=2868697048 Ack=3325240761 Win=16560 Len=0 MSS=1460"
"187376","57879.982384","131.243.1.10","51.41.97.97","FTP","60","Response: 220-"
"187442","57880.367530","51.41.97.97","131.243.1.10","FTP","70","Request: USER anonymous"
"187612","57909.158955","154.195.234.248","131.243.1.10","TCP","58","48610  >  21 [SYN] Seq=4106030832 Win=8760 Len=0 MSS=1460"
"187613","57909.159501","131.243.1.10","154.195.234.248","TCP","58","21  >  48610 [SYN, ACK] Seq=726388886 Ack=4106030833 Win=17520 Len=0 MSS=1460"
"187696","57931.223125","149.79.61.207","131.243.2.12","TCP","62","55359  >  21 [SYN] Seq=746721909 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"187697","57931.223409","131.243.2.12","149.79.61.207","TCP","62","21  >  55359 [SYN, ACK] Seq=480551978 Ack=746721910 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"187705","57934.450111","131.243.2.12","149.79.61.207","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"187706","57934.614115","149.79.61.207","131.243.2.12","FTP","70","Request: USER anonymous"
"187799","57986.337375","149.79.61.207","203.174.5.11","TCP","62","55810  >  21 [SYN] Seq=780483234 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"187800","57986.338174","203.174.5.11","149.79.61.207","TCP","58","21  >  55810 [SYN, ACK] Seq=69184000 Ack=780483235 Win=32768 Len=0 MSS=1460"
"187802","57986.611233","203.174.5.11","149.79.61.207","FTP","135","Response: 220 <domain> FTP server (Version 1.7.212.5 Wed May 30 12:19:42 GMT 2001) ready."
"187805","57986.776724","149.79.61.207","203.174.5.11","FTP","70","Request: USER anonymous"
"188200","58206.843353","82.143.24.12","131.243.2.12","TCP","62","2637  >  21 [SYN] Seq=3665284179 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"188201","58206.843588","131.243.2.12","82.143.24.12","TCP","62","21  >  2637 [SYN, ACK] Seq=517272403 Ack=3665284180 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"188601","58570.587099","213.30.184.86","131.243.1.10","TCP","62","56838  >  21 [SYN] Seq=182125660 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"188602","58570.587918","131.243.1.10","213.30.184.86","TCP","58","21  >  56838 [SYN, ACK] Seq=1183330345 Ack=182125661 Win=17520 Len=0 MSS=1460"
"188677","58595.537201","149.79.61.207","131.243.1.10","TCP","62","55860  >  21 [SYN] Seq=990835527 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"188733","58614.731738","244.181.160.56","242.70.74.100","TCP","62","3960  >  21 [SYN] Seq=3205740429 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"188734","58614.732870","242.70.74.100","244.181.160.56","TCP","58","21  >  3960 [SYN, ACK] Seq=4161871839 Ack=3205740430 Win=8760 Len=0 MSS=1460"
"188736","58615.068212","242.70.74.100","244.181.160.56","FTP","98","Response: 220 <domain> FTP server (SunOS 5.6) ready."
"188737","58615.148800","244.181.160.56","242.70.74.100","FTP","70","Request: USER anonymous"
"188810","58671.365557","103.244.89.101","131.243.2.12","TCP","62","1948  >  21 [SYN] Seq=4047101567 Win=16384 Len=0 MSS=1452 SACK_PERM=1"
"188811","58671.365881","131.243.2.12","103.244.89.101","TCP","62","21  >  1948 [SYN, ACK] Seq=578828317 Ack=4047101568 Win=65340 Len=0 SACK_PERM=1 MSS=1452"
"188814","58674.251413","131.243.2.12","103.244.89.101","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"188815","58674.361690","11.46.203.50","131.243.1.10","TCP","62","1056  >  21 [SYN] Seq=1513613754 Win=5840 Len=0 MSS=1360 SACK_PERM=1"
"188816","58674.362396","131.243.1.10","11.46.203.50","TCP","58","21  >  1056 [SYN, ACK] Seq=535012928 Ack=1513613755 Win=17680 Len=0 MSS=1460"
"188817","58674.371905","11.46.203.50","131.243.1.10","TCP","62","1057  >  21 [SYN] Seq=1513646704 Win=5840 Len=0 MSS=1360 SACK_PERM=1"
"188819","58674.482912","103.244.89.101","131.243.2.12","FTP","70","Request: USER anonymous"
"188823","58674.559962","131.243.1.10","11.46.203.50","FTP","60","Response: 220-"
"188888","58675.123069","11.46.203.50","131.243.1.10","FTP","70","Request: USER anonymous"
"188988","58711.884229","149.79.61.207","131.243.2.12","TCP","62","55929  >  21 [SYN] Seq=1055945026 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"189058","58761.653920","149.79.61.207","203.174.5.11","TCP","62","55807  >  21 [SYN] Seq=1079657003 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"189073","58774.847855","83.2.10.205","131.243.1.10","TCP","74","2221  >  21 [SYN] Seq=1004071590 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=1404148 TSecr=0 WS=1"
"189074","58774.848335","131.243.1.10","83.2.10.205","TCP","58","21  >  2221 [SYN, ACK] Seq=273630496 Ack=1004071591 Win=16944 Len=0 MSS=1460"
"189076","58775.145856","83.2.10.205","131.243.1.10","FTP","70","Request: USER anonymous"
"189078","58775.147124","131.243.1.10","83.2.10.205","FTP","60","Response: 220-"
"189184","58820.138648","211.57.73.255","131.243.2.12","TCP","62","2641  >  21 [SYN] Seq=2405791530 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"189185","58820.138922","131.243.2.12","211.57.73.255","TCP","62","21  >  2641 [SYN, ACK] Seq=598279251 Ack=2405791531 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"189534","59004.037546","142.122.251.111","131.243.2.12","TCP","62","2846  >  21 [SYN] Seq=1104128903 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"189535","59004.037783","131.243.2.12","142.122.251.111","TCP","62","21  >  2846 [SYN, ACK] Seq=623236278 Ack=1104128904 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"189537","59004.607031","131.243.2.12","142.122.251.111","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"189538","59004.769938","142.122.251.111","131.243.2.12","FTP","70","Request: USER anonymous"
"190268","59214.491402","233.54.231.144","128.3.12.44","TCP","78","54871  >  21 [SYN] Seq=1701017092 Win=32850 Len=0 WS=2 TSval=87635734 TSecr=0 SACK_PERM=1 MSS=1460"
"190269","59214.492212","128.3.12.44","233.54.231.144","TCP","54","21  >  54871 [SYN, ACK] Seq=16448000 Ack=1701017093 Win=4096 Len=0"
"190272","59214.772585","128.3.12.44","233.54.231.144","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"190276","59214.961374","233.54.231.144","128.3.12.44","FTP","70","Request: USER anonymous"
"190922","59378.811981","214.153.191.211","131.243.1.10","TCP","74","40675  >  21 [SYN] Seq=173780872 Win=5840 Len=0 MSS=1460 TSval=312574108 TSecr=0 WS=1"
"190923","59378.812548","131.243.1.10","214.153.191.211","TCP","58","21  >  40675 [SYN, ACK] Seq=1300651027 Ack=173780873 Win=17520 Len=0 MSS=1460"
"190925","59378.905192","131.243.1.10","214.153.191.211","FTP","60","Response: 220-"
"190957","59379.024550","214.153.191.211","131.243.1.10","FTP","70","Request: USER anonymous"
"191232","59454.844830","156.32.138.207","128.3.12.44","TCP","78","30124  >  21 [SYN] Seq=727480137 Win=16384 Len=0 MSS=1460 SACK_PERM=1 WS=1 TSval=199393911 TSecr=0"
"191298","59459.916545","156.32.138.207","128.3.12.44","TCP","78","32354  >  21 [SYN] Seq=175196421 Win=16384 Len=0 MSS=1460 SACK_PERM=1 WS=1 TSval=199393921 TSecr=0"
"191299","59459.917411","128.3.12.44","156.32.138.207","TCP","54","21  >  32354 [SYN, ACK] Seq=49216000 Ack=175196422 Win=4096 Len=0"
"191379","59481.162037","208.220.212.205","131.243.1.10","TCP","74","1854  >  21 [SYN] Seq=2327382488 Win=5840 Len=0 MSS=1350 TSval=375103970 TSecr=0 WS=1"
"191380","59481.162480","131.243.1.10","208.220.212.205","TCP","58","21  >  1854 [SYN, ACK] Seq=3212708797 Ack=2327382489 Win=17550 Len=0 MSS=1460"
"191382","59481.351472","131.243.1.10","208.220.212.205","FTP","60","Response: 220-"
"191412","59481.552181","208.220.212.205","131.243.1.10","FTP","70","Request: USER anonymous"
