"No.","Time","Source","Destination","Protocol","Length","Info"
"334456","80836.300499","37.57.3.81","131.243.1.10","TCP","58","1800  >  21 [SYN] Seq=578519 Win=8192 Len=0 MSS=1460"
"334457","80836.301245","131.243.1.10","37.57.3.81","TCP","58","21  >  1800 [SYN, ACK] Seq=910243471 Ack=578520 Win=17520 Len=0 MSS=1460"
"334559","80842.512954","37.57.3.81","131.243.1.10","TCP","58","1802  >  21 [SYN] Seq=578532 Win=8192 Len=0 MSS=1460"
"334664","80848.705911","37.57.3.81","131.243.1.10","TCP","58","1806  >  21 [SYN] Seq=578543 Win=8192 Len=0 MSS=1460"
"334768","80854.973588","37.57.3.81","131.243.1.10","TCP","58","1810  >  21 [SYN] Seq=578558 Win=8192 Len=0 MSS=1460"
"334902","80867.462061","37.57.3.81","131.243.1.10","TCP","58","1816  >  21 [SYN] Seq=578608 Win=8192 Len=0 MSS=1460"
"334963","80868.957770","142.122.251.111","131.243.2.12","TCP","62","1536  >  21 [SYN] Seq=3016745909 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"335305","80939.583768","196.123.152.104","131.243.1.10","TCP","62","2518  >  21 [SYN] Seq=1619999628 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"335306","80939.584384","131.243.1.10","196.123.152.104","TCP","58","21  >  2518 [SYN, ACK] Seq=725468081 Ack=1619999629 Win=17520 Len=0 MSS=1460"
"335312","80939.895057","131.243.1.10","196.123.152.104","FTP","60","Response: 220-"
"335343","80940.216728","196.123.152.104","131.243.1.10","FTP","70","Request: USER anonymous"
"335396","80944.110865","171.76.8.235","131.243.1.10","TCP","74","34966  >  21 [SYN] Seq=440498022 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3920298 TSecr=0 WS=1"
"335397","80944.111325","131.243.1.10","171.76.8.235","TCP","58","21  >  34966 [SYN, ACK] Seq=2041472886 Ack=440498023 Win=17520 Len=0 MSS=1460"
"335399","80944.177195","131.243.1.10","171.76.8.235","FTP","60","Response: 220-"
"335429","80944.254678","171.76.8.235","131.243.1.10","FTP","70","Request: USER anonymous"
"335803","81030.914826","215.156.189.72","131.243.1.10","TCP","58","45696  >  21 [SYN] Seq=45231107 Win=8760 Len=0 MSS=1460"
"335804","81030.915382","131.243.1.10","215.156.189.72","TCP","58","21  >  45696 [SYN, ACK] Seq=4212110445 Ack=45231108 Win=17520 Len=0 MSS=1460"
"335806","81030.924058","131.243.1.10","215.156.189.72","FTP","60","Response: 220-"
"335849","81030.947066","215.156.189.72","131.243.1.10","FTP","70","Request: USER anonymous"
"335895","81033.174331","215.156.189.72","131.243.1.10","TCP","58","45698  >  21 [SYN] Seq=45786644 Win=8760 Len=0 MSS=1460"
"335972","81034.081049","19.117.179.213","131.243.1.10","TCP","62","61146  >  21 [SYN] Seq=3253709322 Win=64240 Len=0 MSS=1414 SACK_PERM=1"
"335973","81034.081720","131.243.1.10","19.117.179.213","TCP","58","21  >  61146 [SYN, ACK] Seq=3848930670 Ack=3253709323 Win=16968 Len=0 MSS=1460"
"335975","81034.243409","131.243.1.10","19.117.179.213","FTP","60","Response: 220-"
"336005","81034.454592","19.117.179.213","131.243.1.10","FTP","70","Request: USER anonymous"
"336378","81067.906285","230.230.232.235","131.243.1.10","TCP","62","11459  >  21 [SYN] Seq=695835438 Win=64240 Len=0 MSS=1420 SACK_PERM=1"
"336379","81067.906858","131.243.1.10","230.230.232.235","TCP","58","21  >  11459 [SYN, ACK] Seq=3326529237 Ack=695835439 Win=17040 Len=0 MSS=1460"
"336382","81068.136408","131.243.1.10","230.230.232.235","FTP","60","Response: 220-"
"336412","81068.449281","230.230.232.235","131.243.1.10","FTP","70","Request: USER anonymous"
"336423","81069.177247","230.230.232.235","131.243.1.10","TCP","62","11462  >  21 [SYN] Seq=696273644 Win=64240 Len=0 MSS=1420 SACK_PERM=1"
"336522","81077.288245","19.117.179.213","131.243.1.10","TCP","62","61151  >  21 [SYN] Seq=3264614711 Win=64240 Len=0 MSS=1414 SACK_PERM=1"
"336698","81099.760181","19.117.179.213","131.243.1.10","TCP","62","61156  >  21 [SYN] Seq=3270357867 Win=64240 Len=0 MSS=1414 SACK_PERM=1"
"336778","81110.399328","253.9.198.39","131.243.1.10","TCP","62","2872  >  21 [SYN] Seq=510318558 Win=64240 Len=0 MSS=1460"
"336779","81110.399783","131.243.1.10","253.9.198.39","TCP","58","21  >  2872 [SYN, ACK] Seq=1565538611 Ack=510318559 Win=17520 Len=0 MSS=1460"
"336781","81110.551114","131.243.1.10","253.9.198.39","FTP","60","Response: 220-"
"336811","81110.724501","253.9.198.39","131.243.1.10","FTP","70","Request: USER anonymous"
"336867","81112.574891","253.9.198.39","131.243.1.10","TCP","62","2874  >  21 [SYN] Seq=510962990 Win=64240 Len=0 MSS=1460"
"336869","81112.594237","253.9.198.39","131.243.1.10","TCP","62","2875  >  21 [SYN] Seq=511010829 Win=64240 Len=0 MSS=1460"
"336873","81112.615257","253.9.198.39","131.243.1.10","TCP","62","2876  >  21 [SYN] Seq=511068204 Win=64240 Len=0 MSS=1460"
"336876","81112.623237","253.9.198.39","131.243.1.10","TCP","62","2877  >  21 [SYN] Seq=511130673 Win=64240 Len=0 MSS=1460"
"337101","81115.390750","253.9.198.39","131.243.1.10","TCP","62","2882  >  21 [SYN] Seq=512049046 Win=64240 Len=0 MSS=1460"
"337107","81115.431909","253.9.198.39","131.243.1.10","TCP","62","2883  >  21 [SYN] Seq=512082545 Win=64240 Len=0 MSS=1460"
"337232","81117.706978","37.57.3.81","131.243.1.10","TCP","58","1832  >  21 [SYN] Seq=578692 Win=8192 Len=0 MSS=1460"
"337349","81123.883875","37.57.3.81","131.243.1.10","TCP","58","1839  >  21 [SYN] Seq=578741 Win=8192 Len=0 MSS=1460"
"337443","81130.052746","37.57.3.81","131.243.1.10","TCP","58","1842  >  21 [SYN] Seq=578750 Win=8192 Len=0 MSS=1460"
"337563","81136.222785","37.57.3.81","131.243.1.10","TCP","58","1845  >  21 [SYN] Seq=578783 Win=8192 Len=0 MSS=1460"
"337650","81142.352238","37.57.3.81","131.243.1.10","TCP","58","1847  >  21 [SYN] Seq=578801 Win=8192 Len=0 MSS=1460"
"337774","81148.781029","37.57.3.81","131.243.1.10","TCP","58","1851  >  21 [SYN] Seq=578832 Win=8192 Len=0 MSS=1460"
"337875","81154.950649","37.57.3.81","131.243.1.10","TCP","58","1853  >  21 [SYN] Seq=578842 Win=8192 Len=0 MSS=1460"
"337988","81161.129818","37.57.3.81","131.243.1.10","TCP","58","1855  >  21 [SYN] Seq=578853 Win=8192 Len=0 MSS=1460"
"338082","81167.315757","37.57.3.81","131.243.1.10","TCP","58","1858  >  21 [SYN] Seq=578862 Win=8192 Len=0 MSS=1460"
"338182","81176.503991","37.57.3.81","131.243.1.10","TCP","58","1862  >  21 [SYN] Seq=578882 Win=8192 Len=0 MSS=1460"
"338577","81271.017270","78.153.254.150","131.243.1.10","TCP","62","1048  >  21 [SYN] Seq=494397 Win=3216 Len=0 MSS=1460 SACK_PERM=1"
"338578","81271.017965","131.243.1.10","78.153.254.150","TCP","58","21  >  1048 [SYN, ACK] Seq=1636039128 Ack=494398 Win=17520 Len=0 MSS=1460"
"338581","81271.277410","131.243.1.10","78.153.254.150","FTP","60","Response: 220-"
"338616","81272.841347","78.153.254.150","131.243.1.10","FTP","70","Request: USER anonymous"
"338638","81274.465853","78.153.254.150","131.243.1.10","TCP","62","1049  >  21 [SYN] Seq=497842 Win=3216 Len=0 MSS=1460 SACK_PERM=1"
"339000","81356.326906","157.231.148.18","131.243.2.12","TCP","62","3506  >  21 [SYN] Seq=731474813 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"339001","81356.327198","131.243.2.12","157.231.148.18","TCP","62","21  >  3506 [SYN, ACK] Seq=3848122041 Ack=731474814 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"339017","81359.798189","86.80.31.24","131.243.1.10","TCP","74","52930  >  21 [SYN] Seq=870815514 Win=5840 Len=0 MSS=1414 SACK_PERM=1 TSval=452750463 TSecr=0 WS=1"
"339018","81359.798771","131.243.1.10","86.80.31.24","TCP","58","21  >  52930 [SYN, ACK] Seq=3499501159 Ack=870815515 Win=16968 Len=0 MSS=1460"
"339020","81359.970916","131.243.1.10","86.80.31.24","FTP","60","Response: 220-"
"339053","81360.207485","86.80.31.24","131.243.1.10","FTP","70","Request: USER anonymous"
"339418","81425.776725","204.162.141.218","203.174.5.11","TCP","62","4960  >  21 [SYN] Seq=8459008 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"339419","81425.777590","203.174.5.11","204.162.141.218","TCP","58","21  >  4960 [SYN, ACK] Seq=1217856000 Ack=8459009 Win=32768 Len=0 MSS=1460"
"339421","81426.075374","203.174.5.11","204.162.141.218","FTP","135","Response: 220 <domain> FTP server (Version 1.7.212.5 Wed May 30 12:19:42 GMT 2001) ready."
"339422","81426.191943","204.162.141.218","203.174.5.11","FTP","70","Request: USER anonymous"
"339488","81441.164898","37.57.3.81","131.243.1.10","TCP","58","1879  >  21 [SYN] Seq=706971 Win=8192 Len=0 MSS=1460"
"339569","81447.296813","37.57.3.81","131.243.1.10","TCP","58","1886  >  21 [SYN] Seq=707003 Win=8192 Len=0 MSS=1460"
"339646","81453.869111","37.57.3.81","131.243.1.10","TCP","58","1889  >  21 [SYN] Seq=707021 Win=8192 Len=0 MSS=1460"
"339723","81457.639876","204.162.141.218","203.174.5.11","TCP","62","4962  >  21 [SYN] Seq=8490510 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"339757","81460.072433","204.162.141.218","203.174.5.11","TCP","62","4964  >  21 [SYN] Seq=8492942 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"339766","81460.360308","37.57.3.81","131.243.1.10","TCP","58","1892  >  21 [SYN] Seq=707038 Win=8192 Len=0 MSS=1460"
"339809","81460.762818","204.162.141.218","203.174.5.11","TCP","62","4965  >  21 [SYN] Seq=8493630 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"339867","81466.526983","37.57.3.81","131.243.1.10","TCP","58","1894  >  21 [SYN] Seq=707056 Win=8192 Len=0 MSS=1460"
"339937","81470.311458","37.57.3.81","131.243.1.10","TCP","58","1896  >  21 [SYN] Seq=707066 Win=8192 Len=0 MSS=1460"
"340013","81476.550778","37.57.3.81","131.243.1.10","TCP","58","1899  >  21 [SYN] Seq=707076 Win=8192 Len=0 MSS=1460"
"340080","81482.796374","37.57.3.81","131.243.1.10","TCP","58","1902  >  21 [SYN] Seq=707084 Win=8192 Len=0 MSS=1460"
"340082","81482.796797","131.243.1.10","37.57.3.81","TCP","58","21  >  1902 [SYN, ACK] Seq=1468840726 Ack=707085 Win=17520 Len=0 MSS=1460"
"340150","81488.985331","37.57.3.81","131.243.1.10","TCP","58","1904  >  21 [SYN] Seq=707095 Win=8192 Len=0 MSS=1460"
"340218","81495.167790","37.57.3.81","131.243.1.10","TCP","58","1906  >  21 [SYN] Seq=707113 Win=8192 Len=0 MSS=1460"
"340293","81552.525787","168.254.152.132","131.243.2.12","TCP","62","3338  >  21 [SYN] Seq=2009971252 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"340294","81552.526143","131.243.2.12","168.254.152.132","TCP","62","21  >  3338 [SYN, ACK] Seq=3877328670 Ack=2009971253 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"340327","81583.142640","253.9.198.39","131.243.1.10","TCP","62","2904  >  21 [SYN] Seq=629402829 Win=64240 Len=0 MSS=1460"
"340328","81583.143161","131.243.1.10","253.9.198.39","TCP","58","21  >  2904 [SYN, ACK] Seq=2791830732 Ack=629402830 Win=17520 Len=0 MSS=1460"
"340392","81585.520625","253.9.198.39","131.243.1.10","TCP","62","2906  >  21 [SYN] Seq=630089621 Win=64240 Len=0 MSS=1460"
"340394","81585.524573","253.9.198.39","131.243.1.10","TCP","62","2907  >  21 [SYN] Seq=630153875 Win=64240 Len=0 MSS=1460"
"340396","81585.532627","253.9.198.39","131.243.1.10","TCP","62","2908  >  21 [SYN] Seq=630216680 Win=64240 Len=0 MSS=1460"
"340398","81585.548778","253.9.198.39","131.243.1.10","TCP","62","2909  >  21 [SYN] Seq=630258728 Win=64240 Len=0 MSS=1460"
"340610","81587.624714","253.9.198.39","131.243.1.10","TCP","62","2914  >  21 [SYN] Seq=631036165 Win=64240 Len=0 MSS=1460"
"340648","81587.915377","253.9.198.39","131.243.1.10","TCP","62","2915  >  21 [SYN] Seq=631155964 Win=64240 Len=0 MSS=1460"
"340794","81722.736158","39.81.238.122","131.243.1.10","TCP","62","3360  >  21 [SYN] Seq=2658945751 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"340795","81722.736676","131.243.1.10","39.81.238.122","TCP","58","21  >  3360 [SYN, ACK] Seq=1815233165 Ack=2658945752 Win=17520 Len=0 MSS=1460"
"340797","81723.064528","131.243.1.10","39.81.238.122","FTP","60","Response: 220-"
"340829","81723.616496","39.81.238.122","131.243.1.10","FTP","70","Request: USER anonymous"
"340865","81727.651621","39.81.238.122","131.243.1.10","TCP","62","3362  >  21 [SYN] Seq=2660277844 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"340903","81728.704140","142.122.251.111","131.243.2.12","TCP","62","1248  >  21 [SYN] Seq=3376436054 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"340904","81728.704424","131.243.2.12","142.122.251.111","TCP","62","21  >  1248 [SYN, ACK] Seq=3904382102 Ack=3376436055 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"341042","81764.658432","37.57.3.81","131.243.1.10","TCP","58","1923  >  21 [SYN] Seq=707210 Win=8192 Len=0 MSS=1460"
"341124","81770.847891","37.57.3.81","131.243.1.10","TCP","58","1930  >  21 [SYN] Seq=707252 Win=8192 Len=0 MSS=1460"
"341213","81780.024189","37.57.3.81","131.243.1.10","TCP","58","1934  >  21 [SYN] Seq=707264 Win=8192 Len=0 MSS=1460"
"341290","81786.196785","37.57.3.81","131.243.1.10","TCP","58","1936  >  21 [SYN] Seq=707278 Win=8192 Len=0 MSS=1460"
"341369","81792.326745","37.57.3.81","131.243.1.10","TCP","58","1939  >  21 [SYN] Seq=707292 Win=8192 Len=0 MSS=1460"
"341441","81795.705809","37.57.3.81","131.243.1.10","TCP","58","1942  >  21 [SYN] Seq=707306 Win=8192 Len=0 MSS=1460"
"341524","81801.898956","37.57.3.81","131.243.1.10","TCP","58","1944  >  21 [SYN] Seq=707313 Win=8192 Len=0 MSS=1460"
"341603","81808.181415","37.57.3.81","131.243.1.10","TCP","58","1946  >  21 [SYN] Seq=707322 Win=8192 Len=0 MSS=1460"
"341687","81814.796588","37.57.3.81","131.243.1.10","TCP","58","1949  >  21 [SYN] Seq=707331 Win=8192 Len=0 MSS=1460"
"341771","81822.718534","37.57.3.81","131.243.1.10","TCP","58","1954  >  21 [SYN] Seq=707368 Win=8192 Len=0 MSS=1460"
"342080","81935.674864","167.173.97.130","131.243.1.10","TCP","62","3356  >  21 [SYN] Seq=90508932 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"342081","81935.675507","131.243.1.10","167.173.97.130","TCP","58","21  >  3356 [SYN, ACK] Seq=1990745238 Ack=90508933 Win=17520 Len=0 MSS=1460"
"342083","81936.019954","131.243.1.10","167.173.97.130","FTP","60","Response: 220-"
"342113","81936.376980","167.173.97.130","131.243.1.10","FTP","70","Request: USER anonymous"
"342142","81939.580189","167.173.97.130","131.243.1.10","TCP","62","3358  >  21 [SYN] Seq=90512835 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"342372","81965.774081","110.104.244.235","131.243.1.10","TCP","74","35670  >  21 [SYN] Seq=2375370693 Win=5840 Len=0 MSS=1460 TSval=15309169 TSecr=0 WS=1"
"342373","81965.774589","131.243.1.10","110.104.244.235","TCP","58","21  >  35670 [SYN, ACK] Seq=1881165061 Ack=2375370694 Win=17520 Len=0 MSS=1460"
"342376","81966.088150","131.243.1.10","110.104.244.235","FTP","60","Response: 220-"
"342407","81966.412011","110.104.244.235","131.243.1.10","FTP","70","Request: USER anonymous"
"342504","81991.031961","224.192.219.100","131.243.1.10","TCP","62","3464  >  21 [SYN] Seq=383500580 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"342652","82029.231497","220.133.136.115","131.243.1.10","TCP","74","2503  >  21 [SYN] Seq=3705114472 Win=65535 Len=0 MSS=1460 WS=1 TSval=49048 TSecr=0"
"342653","82029.232128","131.243.1.10","220.133.136.115","TCP","58","21  >  2503 [SYN, ACK] Seq=2517419049 Ack=3705114473 Win=17520 Len=0 MSS=1460"
"342656","82029.503002","131.243.1.10","220.133.136.115","FTP","60","Response: 220-"
"342688","82029.740877","220.133.136.115","131.243.1.10","FTP","70","Request: USER anonymous"
"342776","82052.899461","220.133.136.115","131.243.1.10","TCP","74","2889  >  21 [SYN] Seq=4270751084 Win=65535 Len=0 MSS=1460 WS=1 TSval=49096 TSecr=0"
"342777","82052.900090","131.243.1.10","220.133.136.115","TCP","58","21  >  2889 [SYN, ACK] Seq=1751378409 Ack=4270751085 Win=17520 Len=0 MSS=1460"
"342878","82067.549997","110.104.244.235","131.243.1.10","TCP","74","35688  >  21 [SYN] Seq=2485581938 Win=5840 Len=0 MSS=1460 TSval=15361287 TSecr=0 WS=1"
"342991","82088.249526","37.57.3.81","131.243.1.10","TCP","58","1970  >  21 [SYN] Seq=707461 Win=8192 Len=0 MSS=1460"
"343066","82094.522141","37.57.3.81","131.243.1.10","TCP","58","1977  >  21 [SYN] Seq=707512 Win=8192 Len=0 MSS=1460"
"343133","82098.004336","155.127.0.177","131.243.2.12","TCP","62","5694  >  21 [SYN] Seq=3623200744 Win=32120 Len=0 MSS=1460 SACK_PERM=1"
"343134","82098.004786","131.243.2.12","155.127.0.177","TCP","62","21  >  5694 [SYN, ACK] Seq=3957029498 Ack=3623200745 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"343159","82101.035096","37.57.3.81","131.243.1.10","TCP","58","1981  >  21 [SYN] Seq=707530 Win=8192 Len=0 MSS=1460"
"343261","82110.241532","37.57.3.81","131.243.1.10","TCP","58","1983  >  21 [SYN] Seq=707535 Win=8192 Len=0 MSS=1460"
"343366","82119.416470","37.57.3.81","131.243.1.10","TCP","58","1987  >  21 [SYN] Seq=707560 Win=8192 Len=0 MSS=1460"
"343440","82123.305940","37.57.3.81","131.243.1.10","TCP","58","1989  >  21 [SYN] Seq=707563 Win=8192 Len=0 MSS=1460"
"343499","82124.973078","220.133.136.115","131.243.1.10","TCP","74","3933  >  21 [SYN] Seq=1322079170 Win=65535 Len=0 MSS=1460 WS=1 TSval=49240 TSecr=0"
"343500","82124.973570","131.243.1.10","220.133.136.115","TCP","58","21  >  3933 [SYN, ACK] Seq=2235528448 Ack=1322079171 Win=17520 Len=0 MSS=1460"
"343594","82129.511901","37.57.3.81","131.243.1.10","TCP","58","1992  >  21 [SYN] Seq=707570 Win=8192 Len=0 MSS=1460"
"343687","82134.994264","216.43.247.103","131.243.1.10","TCP","74","34171  >  21 [SYN] Seq=1702019099 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1882714812 TSecr=0 WS=1"
"343688","82134.994803","131.243.1.10","216.43.247.103","TCP","58","21  >  34171 [SYN, ACK] Seq=1173214233 Ack=1702019100 Win=17520 Len=0 MSS=1460"
"343696","82135.682280","37.57.3.81","131.243.1.10","TCP","58","1995  >  21 [SYN] Seq=707586 Win=8192 Len=0 MSS=1460"
"343839","82142.147203","37.57.3.81","131.243.1.10","TCP","58","1997  >  21 [SYN] Seq=707590 Win=8192 Len=0 MSS=1460"
"343918","82145.686772","220.133.136.115","131.243.1.10","TCP","74","4308  >  21 [SYN] Seq=1565335217 Win=65535 Len=0 MSS=1460 WS=1 TSval=49281 TSecr=0"
"343919","82145.687264","131.243.1.10","220.133.136.115","TCP","58","21  >  4308 [SYN, ACK] Seq=2149683483 Ack=1565335218 Win=17520 Len=0 MSS=1460"
"343992","82148.341307","37.57.3.81","131.243.1.10","TCP","58","1999  >  21 [SYN] Seq=707603 Win=8192 Len=0 MSS=1460"
"344266","82207.782121","249.123.7.161","131.243.1.10","TCP","58","2140  >  21 [SYN] Seq=3048296787 Win=16384 Len=0 MSS=1460"
"344267","82207.782690","131.243.1.10","249.123.7.161","TCP","58","21  >  2140 [SYN, ACK] Seq=1662612284 Ack=3048296788 Win=17520 Len=0 MSS=1460"
"344488","82239.441522","28.243.167.120","131.243.1.10","TCP","74","29123  >  21 [SYN] Seq=116573023 Win=65535 Len=0 MSS=1460 WS=1 TSval=120748 TSecr=0"
"344489","82239.442097","131.243.1.10","28.243.167.120","TCP","58","21  >  29123 [SYN, ACK] Seq=161098235 Ack=116573024 Win=17520 Len=0 MSS=1460"
"344493","82239.611899","131.243.1.10","28.243.167.120","FTP","60","Response: 220-"
"344523","82239.790809","28.243.167.120","131.243.1.10","FTP","70","Request: USER anonymous"
"344579","82248.228660","83.1.240.233","131.243.2.12","TCP","62","1482  >  21 [SYN] Seq=3675968260 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"344580","82248.228913","131.243.2.12","83.1.240.233","TCP","62","21  >  1482 [SYN, ACK] Seq=3978601399 Ack=3675968261 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"344630","82259.474817","83.1.240.233","131.243.2.12","TCP","62","2731  >  21 [SYN] Seq=3678714812 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"344631","82259.475045","131.243.2.12","83.1.240.233","TCP","62","21  >  2731 [SYN, ACK] Seq=3980206050 Ack=3678714813 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"344931","82325.172731","238.73.137.43","128.3.32.63","TCP","74","32791  >  21 [SYN] Seq=1927846790 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=4221464 TSecr=0 WS=1"
"345049","82355.631865","150.168.5.195","128.3.12.44","TCP","58","21122  >  21 [SYN] Seq=491923213 Win=512 Len=0 MSS=1460"
"345050","82355.632678","128.3.12.44","150.168.5.195","TCP","54","21  >  21122 [SYN, ACK] Seq=890880000 Ack=491923214 Win=4096 Len=0"
"345215","82403.211413","220.133.136.115","131.243.1.10","TCP","74","9115  >  21 [SYN] Seq=2014002866 Win=65535 Len=0 MSS=1460 WS=1 TSval=49796 TSecr=0"
"345216","82403.212198","131.243.1.10","220.133.136.115","TCP","58","21  >  9115 [SYN, ACK] Seq=4126060637 Ack=2014002867 Win=17520 Len=0 MSS=1460"
"345310","82425.165397","53.187.233.3","128.3.12.44","TCP","74","33629  >  21 [SYN] Seq=3720103070 Win=5840 Len=0 MSS=1380 SACK_PERM=1 TSval=15932682 TSecr=0 WS=1"
"345353","82434.432330","37.57.3.81","131.243.1.10","TCP","58","2042  >  21 [SYN] Seq=707980 Win=8192 Len=0 MSS=1460"
"345354","82434.432956","131.243.1.10","37.57.3.81","TCP","58","21  >  2042 [SYN, ACK] Seq=3973345284 Ack=707981 Win=17520 Len=0 MSS=1460"
"345429","82442.909275","53.187.233.3","128.3.12.44","TCP","74","33631  >  21 [SYN] Seq=2092112554 Win=5840 Len=0 MSS=1380 SACK_PERM=1 TSval=15934456 TSecr=0 WS=1"
"345440","82443.605767","37.57.3.81","131.243.1.10","TCP","58","2049  >  21 [SYN] Seq=708025 Win=8192 Len=0 MSS=1460"
"345519","82445.793394","180.184.220.98","131.243.1.10","TCP","62","42135  >  21 [SYN] Seq=3209230564 Win=64240 Len=0 MSS=1420 SACK_PERM=1"
"345520","82445.793967","131.243.1.10","180.184.220.98","TCP","58","21  >  42135 [SYN, ACK] Seq=558409452 Ack=3209230565 Win=17040 Len=0 MSS=1460"
"345525","82446.028104","131.243.1.10","180.184.220.98","FTP","60","Response: 220-"
"345558","82446.278780","180.184.220.98","131.243.1.10","FTP","70","Request: USER anonymous"
"345590","82449.767727","37.57.3.81","131.243.1.10","TCP","58","2051  >  21 [SYN] Seq=708041 Win=8192 Len=0 MSS=1460"
"345666","82455.942846","37.57.3.81","131.243.1.10","TCP","58","2053  >  21 [SYN] Seq=708051 Win=8192 Len=0 MSS=1460"
"345746","82465.252028","37.57.3.81","131.243.1.10","TCP","58","2057  >  21 [SYN] Seq=708075 Win=8192 Len=0 MSS=1460"
"345820","82468.892092","37.57.3.81","131.243.1.10","TCP","58","2059  >  21 [SYN] Seq=708089 Win=8192 Len=0 MSS=1460"
"345904","82478.258529","37.57.3.81","131.243.1.10","TCP","58","2065  >  21 [SYN] Seq=708102 Win=8192 Len=0 MSS=1460"
"345978","82484.481835","37.57.3.81","131.243.1.10","TCP","58","2067  >  21 [SYN] Seq=708109 Win=8192 Len=0 MSS=1460"
"346052","82490.677203","37.57.3.81","131.243.1.10","TCP","58","2070  >  21 [SYN] Seq=708131 Win=8192 Len=0 MSS=1460"
"346132","82496.857232","37.57.3.81","131.243.1.10","TCP","58","2072  >  21 [SYN] Seq=708138 Win=8192 Len=0 MSS=1460"
"346289","82567.446264","209.86.154.188","131.243.1.10","TCP","62","2579  >  21 [SYN] Seq=748162277 Win=64240 Len=0 MSS=1380 SACK_PERM=1"
"346290","82567.446842","131.243.1.10","209.86.154.188","TCP","58","21  >  2579 [SYN, ACK] Seq=339771977 Ack=748162278 Win=16560 Len=0 MSS=1460"
"346292","82567.710884","131.243.1.10","209.86.154.188","FTP","60","Response: 220-"
"346324","82567.994223","209.86.154.188","131.243.1.10","FTP","70","Request: USER anonymous"
"346422","82612.378843","195.63.80.153","131.243.1.10","TCP","62","1528  >  21 [SYN] Seq=3085228827 Win=3216 Len=0 MSS=1460 SACK_PERM=1"
"346423","82612.379354","131.243.1.10","195.63.80.153","TCP","58","21  >  1528 [SYN, ACK] Seq=3868226528 Ack=3085228828 Win=17520 Len=0 MSS=1460"
"346425","82612.582323","131.243.1.10","195.63.80.153","FTP","60","Response: 220-"
"346455","82612.796817","195.63.80.153","131.243.1.10","FTP","70","Request: USER anonymous"
"346635","82755.509032","37.57.3.81","131.243.1.10","TCP","58","2087  >  21 [SYN] Seq=708222 Win=8192 Len=0 MSS=1460"
"346671","82756.210025","32.255.157.132","128.3.28.48","TCP","58","33598  >  21 [SYN] Seq=2377592041 Win=5840 Len=0 MSS=1460"
"346672","82756.210298","128.3.28.48","32.255.157.132","TCP","58","21  >  33598 [SYN, ACK] Seq=4242580499 Ack=2377592042 Win=5840 Len=0 MSS=1460"
"346718","82764.734466","37.57.3.81","131.243.1.10","TCP","58","2094  >  21 [SYN] Seq=708277 Win=8192 Len=0 MSS=1460"
"346793","82770.912917","37.57.3.81","131.243.1.10","TCP","58","2096  >  21 [SYN] Seq=708289 Win=8192 Len=0 MSS=1460"
"346867","82777.085871","37.57.3.81","131.243.1.10","TCP","58","2100  >  21 [SYN] Seq=708305 Win=8192 Len=0 MSS=1460"
"346868","82777.086660","131.243.1.10","37.57.3.81","TCP","58","21  >  2100 [SYN, ACK] Seq=797905246 Ack=708306 Win=17520 Len=0 MSS=1460"
"346944","82784.374817","37.57.3.81","131.243.1.10","TCP","58","2102  >  21 [SYN] Seq=708306 Win=8192 Len=0 MSS=1460"
"347016","82788.606227","128.3.28.48","32.255.157.132","FTP","108","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"347021","82790.587270","37.57.3.81","131.243.1.10","TCP","58","2104  >  21 [SYN] Seq=708323 Win=8192 Len=0 MSS=1460"
"347070","82791.821748","32.255.157.132","128.3.28.48","FTP","70","Request: USER anonymous"
"347115","82794.486780","32.255.157.132","128.3.28.48","TCP","58","33600  >  21 [SYN] Seq=2402432569 Win=5840 Len=0 MSS=1460"
